# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       7.488299509888e-01       7.019940963077e+00       1.143275394908e+04       3.469211374354e-04       2.714925596450e+03       1.552424004927e+03       4.747943197779e+03       1.152831397990e+03       2.573768030140e-11       1.332035366577e-08       7.147784807581e-08       3.018681055277e-08       5.325732788737e-09      -9.981706115759e-01       1.779283609173e-11       1.203542755995e-07       1.203542755995e-07      -3.548829033547e-08       1.380002330224e-14       6.824315549414e-01       8.253362769336e-01 
       7.301324820446e-01       7.121571837345e+00       1.148695540431e+04       3.430178060751e-04       2.660724141220e+03       1.537873063961e+03       4.603405262485e+03       1.154413462329e+03       2.465451769557e-11       1.289766485464e-08       6.920967356761e-08       3.018681055277e-08       5.325367762000e-09      -9.975791739486e-01       1.704402988695e-11       1.176612152846e-07       1.176612152846e-07      -3.548538700990e-08       1.639865845769e-14       6.884966116598e-01       8.209765865802e-01 
       7.116349155235e-01       7.224353602298e+00       1.154118460160e+04       3.391953993867e-04       2.606494943926e+03       1.522810104121e+03       4.461367753159e+03       1.155987873688e+03       2.361693966523e-11       1.248838903806e-08       6.701347402421e-08       3.018681055277e-08       5.324901673449e-09      -9.969932876024e-01       1.632673696817e-11       1.150535189651e-07       1.150535189651e-07      -3.548238721947e-08       1.893359897480e-14       6.945827354979e-01       8.165405429782e-01 
       6.933351141857e-01       7.328287879309e+00       1.159543559869e+04       3.354526417110e-04       2.552243946845e+03       1.507229092141e+03       4.321804295160e+03       1.157554496852e+03       2.262302779711e-11       1.209210058749e-08       6.488696549634e-08       3.018681055277e-08       5.324335535416e-09      -9.964133256736e-01       1.563963110812e-11       1.125284748309e-07       1.125284748309e-07      -3.547929521098e-08       2.140772287554e-14       7.006889603424e-01       8.120283369496e-01 
       6.752309636410e-01       7.433375912409e+00       1.164970237326e+04       3.317882717273e-04       2.497977172269e+03       1.491124045869e+03       4.184688705453e+03       1.159113196894e+03       2.167094441378e-11       1.170838738065e-08       6.282793651022e-08       3.018681055277e-08       5.323670425812e-09      -9.958396182964e-01       1.498144189344e-11       1.100834572558e-07       1.100834572558e-07      -3.547611501545e-08       2.382378408235e-14       7.068142953231e-01       8.074402332032e-01 
       6.573203721056e-01       7.539618562540e+00       1.170397882674e+04       3.282010421311e-04       2.443700718789e+03       1.474489036591e+03       4.049994984578e+03       1.160663839300e+03       2.075892917592e-11       1.133685037297e-08       6.083424576782e-08       3.018681055277e-08       5.322907480786e-09      -9.952724557592e-01       1.435095237572e-11       1.077159240559e-07       1.077159240559e-07      -3.547285045910e-08       2.618441387317e-14       7.129577253236e-01       8.027765718178e-01 
       6.396012701595e-01       7.647016302336e+00       1.175825878817e+04       3.246897193259e-04       2.389420757357e+03       1.457318191224e+03       3.917697308708e+03       1.162206290100e+03       1.988529582757e-11       1.097710318260e-08       5.890381991995e-08       3.018681055277e-08       5.322047887937e-09      -9.947120915349e-01       1.374699682148e-11       1.054234138359e-07       1.054234138359e-07      -3.546950517441e-08       2.849212352759e-14       7.191182115508e-01       7.980377695762e-01 
       6.220716105077e-01       7.755569211253e+00       1.181253601831e+04       3.212530831274e-04       2.335143527218e+03       1.439605694404e+03       3.787770021961e+03       1.163740416000e+03       1.904842907835e-11       1.062877168854e-08       5.703465141006e-08       3.018681055277e-08       5.321092879885e-09      -9.941587451712e-01       1.316845855676e-11       1.032035434189e-07       1.032035434189e-07      -3.546608261063e-08       3.074930788461e-14       7.252946921420e-01       7.932243211489e-01 
       6.047293677438e-01       7.865276971509e+00       1.186680421400e+04       3.178899264824e-04       2.280875331533e+03       1.421345790375e+03       3.660187628674e+03       1.165266084512e+03       1.824678161690e-11       1.029149364161e-08       5.522479638651e-08       3.018681055277e-08       5.320043728588e-09      -9.936126050359e-01       1.261426790251e-11       1.010540053590e-07       1.010540053590e-07      -3.546258604433e-08       3.295824957720e-14       7.314860828577e-01       7.883368000998e-01 
       5.875725381159e-01       7.976138864373e+00       1.192105701262e+04       3.145990552003e-04       2.226622532910e+03       1.402532784771e+03       3.534924785997e+03       1.166783164094e+03       1.747887124997e-11       9.964918287743e-09       5.347237268104e-08       3.018681055277e-08       5.318901739903e-09      -9.930738309086e-01       1.208340019680e-11       9.897256553290e-08       9.897256553290e-08      -3.545901858936e-08       3.512112373908e-14       7.376912778044e-01       7.833758597249e-01 
       5.705991392950e-01       8.088153767082e+00       1.197528799681e+04       3.113792876991e-04       2.172391548719e+03       1.383161046233e+03       3.411956296630e+03       1.168291524282e+03       1.674327816200e-11       9.648706003168e-09       5.177555785137e-08       3.018681055277e-08       5.317668248637e-09      -9.925425564201e-01       1.157487390029e-11       9.695706080801e-08       9.695706080801e-08      -3.545538320645e-08       3.724000301777e-14       7.439091502186e-01       7.783422337051e-01 
       5.538072101459e-01       8.201320150368e+00       1.202949069928e+04       3.082294547656e-04       2.118188846248e+03       1.363225007849e+03       3.291257101750e+03       1.169791035833e+03       1.603864228994e-11       9.342527941256e-09       5.013258728597e-08       3.018681055277e-08       5.316344614013e-09      -9.920188913372e-01       1.108774878143e-11       9.500539678508e-08       9.500539678508e-08      -3.545168271237e-08       3.931686275511e-14       7.501385533047e-01       7.732367365678e-01 
       5.371948105009e-01       8.315636076621e+00       1.208365860786e+04       3.051483993285e-04       2.064020937668e+03       1.342719168428e+03       3.172802274148e+03       1.171281570857e+03       1.536366080857e-11       9.046065690518e-09       4.854175236896e-08       3.018681055277e-08       5.314932215533e-09      -9.915029236960e-01       1.062112417804e-11       9.311554561277e-08       9.311554561277e-08      -3.544791978872e-08       4.135358622315e-14       7.563783211282e-01       7.680602639488e-01 
       5.207600209352e-01       8.431099198507e+00       1.213778517062e+04       3.021349762466e-04       2.009894374906e+03       1.321638093609e+03       3.056567011659e+03       1.172763002962e+03       1.471708572171e-11       8.759010943473e-09       4.700139870316e-08       3.018681055277e-08       5.313432449097e-09      -9.909947217882e-01       1.017413733203e-11       9.128554387156e-08       9.128554387156e-08      -3.544409699005e-08       4.335196982439e-14       7.626272695450e-01       7.628137926591e-01 
       5.045009425457e-01       8.547706758540e+00       1.219186380125e+04       2.991880521102e-04       1.955815744278e+03       1.299976416744e+03       2.942526630712e+03       1.174235207390e+03       1.409772155470e-11       8.481065176024e-09       4.550992438968e-08       3.018681055277e-08       5.311846723646e-09      -9.904943360025e-01       9.745961794236e-12       8.951349052547e-08       8.951349052547e-08      -3.544021675181e-08       4.531372818880e-14       7.688841972074e-01       7.574983805268e-01 
       4.884156967310e-01       8.665455589062e+00       1.224588788447e+04       2.963065050564e-04       1.901791661062e+03       1.277728839624e+03       2.830656560238e+03       1.175698061155e+03       1.350442314410e-11       8.211939337006e-09       4.406577836193e-08       3.018681055277e-08       5.310176457962e-09      -9.900018005293e-01       9.335805896356e-12       8.779754493871e-08       8.779754493871e-08      -3.543628139760e-08       4.724049911090e-14       7.751478865980e-01       7.521151660371e-01 
       4.725024249747e-01       8.784342112955e+00       1.229985078160e+04       2.934892245988e-04       1.847828763925e+03       1.254890133004e+03       2.720932335818e+03       1.177151443182e+03       1.293609352031e-11       7.951353547583e-09       4.266745877264e-08       3.018681055277e-08       5.308423077793e-09      -9.895171349340e-01       8.942911287216e-12       8.613592495560e-08       8.613592495560e-08      -3.543229314613e-08       4.913384828907e-14       7.814171051148e-01       7.466653677535e-01 
       4.567592886305e-01       8.904362345011e+00       1.235374583629e+04       2.907351114703e-04       1.793933709241e+03       1.231455136921e+03       2.613329594125e+03       1.178595234447e+03       1.239168187938e-11       7.699036810191e-09       4.131351143199e-08       3.018681055277e-08       5.306588013256e-09      -9.890403456048e-01       8.566551530621e-12       8.452690504162e-08       8.452690504162e-08      -3.542825411758e-08       5.099527383865e-14       7.876906062015e-01       7.411502835184e-01 
       4.411844687099e-01       9.025511894024e+00       1.240756638022e+04       2.880430774792e-04       1.740113165307e+03       1.207418760809e+03       2.507824067638e+03       1.180029318104e+03       1.187018164012e-11       7.454726726708e-09       4.000252829530e-08       3.018681055277e-08       5.304672696489e-09      -9.885714270827e-01       8.206030762229e-12       8.296881448367e-08       8.296881448367e-08      -3.542416633975e-08       5.282621056105e-14       7.939671305227e-01       7.355712894327e-01 
       4.257761656720e-01       9.147785965360e+00       1.246130573903e+04       2.854120453792e-04       1.686373806499e+03       1.182775983427e+03       2.404391579720e+03       1.181453579631e+03       1.137062858303e-11       7.218169225576e-09       3.873314599875e-08       3.018681055277e-08       5.302678559472e-09      -9.881103632808e-01       7.860682402943e-12       8.146003564756e-08       8.146003564756e-08      -3.542003175354e-08       5.462803395740e-14       8.002454071665e-01       7.299298386259e-01 
       4.105325992154e-01       9.271179364522e+00       1.251495723822e+04       2.828409487522e-04       1.632722307314e+03       1.157521852541e+03       2.303008039932e+03       1.182867906949e+03       1.089209906748e-11       6.989118297574e-09       3.750404444153e-08       3.018681055277e-08       5.300607032161e-09      -9.876571285991e-01       7.529867926446e-12       7.999900229103e-08       7.999900229103e-08      -3.541585221832e-08       5.640206398512e-14       8.065241549047e-01       7.242274597877e-01 
       3.954520080729e-01       9.395686501148e+00       1.256851420914e+04       2.803287319033e-04       1.579165336388e+03       1.131651484431e+03       2.203649439741e+03       1.184272190561e+03       1.043370832400e-11       6.767335739983e-09       3.631394541300e-08       3.018681055277e-08       5.298459540735e-09      -9.872116889426e-01       7.212975678611e-12       7.858419793049e-08       7.858419793049e-08      -3.541162951677e-08       5.814956855614e-14       8.128020834716e-01       7.184657554969e-01 
       3.805326498075e-01       9.521301393726e+00       1.262196999506e+04       2.778743497691e-04       1.525709550471e+03       1.105160063171e+03       2.106291848549e+03       1.185666323674e+03       9.994608818361e-12       6.552590908863e-09       3.516161126340e-08       3.018681055277e-08       5.296237506028e-09      -9.867740026485e-01       6.909419746595e-12       7.721415425962e-08       7.721415425962e-08      -3.540736535938e-08       5.987176678314e-14       8.190778948773e-01       7.126464003337e-01 
